Player,Versus,BasedOnMinutes,scouting_period,Per90_Average Pass Length,Per90_Avg. Distance of Def. Actions,Per90_Avg. Length of Goal Kicks,Per90_Clean Sheet Percentage,Per90_Clean Sheets,Per90_Corner Kick Goals Against,Per90_Crosses Faced,Per90_Crosses Stopped,Per90_Crosses Stopped %,Per90_Def. Actions Outside Pen. Area,Per90_Draws,Per90_Free Kick Goals Against,Per90_Goal Kicks,Per90_Goals Against,Per90_Launch %,Per90_Launch% (Goal Kicks),Per90_Losses,Per90_Own Goals Scored Against Goalkeeper,Per90_PSxG-GA,Per90_PSxG/SoT,Per90_Pass Completion Percentage (Launched),Per90_Passes Attempted (GK),Per90_Passes Attempted (Launched),Per90_Passes Completed (Launched),Per90_Penalty Kicks Allowed,Per90_Penalty Kicks Attempted,Per90_Penalty Kicks Missed,Per90_Penalty Kicks Saved,Per90_Post-Shot Expected Goals,Per90_Save Percentage,Per90_Save% (Penalty Kicks),Per90_Saves,Per90_Shots on Target Against,Per90_Throws Attempted,Per90_Wins,Percentile_Average Pass Length,Percentile_Avg. Distance of Def. Actions,Percentile_Avg. Length of Goal Kicks,Percentile_Clean Sheet Percentage,Percentile_Clean Sheets,Percentile_Corner Kick Goals Against,Percentile_Crosses Faced,Percentile_Crosses Stopped,Percentile_Crosses Stopped %,Percentile_Def. Actions Outside Pen. Area,Percentile_Draws,Percentile_Free Kick Goals Against,Percentile_Goal Kicks,Percentile_Goals Against,Percentile_Launch %,Percentile_Launch% (Goal Kicks),Percentile_Losses,Percentile_Own Goals Scored Against Goalkeeper,Percentile_PSxG-GA,Percentile_PSxG/SoT,Percentile_Pass Completion Percentage (Launched),Percentile_Passes Attempted (GK),Percentile_Passes Attempted (Launched),Percentile_Passes Completed (Launched),Percentile_Penalty Kicks Allowed,Percentile_Penalty Kicks Attempted,Percentile_Penalty Kicks Missed,Percentile_Penalty Kicks Saved,Percentile_Post-Shot Expected Goals,Percentile_Save Percentage,Percentile_Save% (Penalty Kicks),Percentile_Saves,Percentile_Shots on Target Against,Percentile_Throws Attempted,Percentile_Wins
Mark Travers,Goalkeepers,1170,2023-2024 Championship,36.7,14.1,56.1,15.4,0.15,0.23,13.38,1.0,7.5,0.92,0.08,0.08,8.77,1.38,45.0,73.7,0.54,0.0,-0.06,0.26,35.0,30.08,20.0,7.0,0.08,0.15,0.08,0.0,1.32,73.4,0.0,3.54,4.92,4.85,0.38,69.0,34.0,89.0,16.0,19.0,16.0,39.0,76.0,78.0,34.0,11.0,1.0,91.0,46.0,76.0,86.0,84.0,84.0,44.0,10.0,71.0,44.0,89.0,91.0,36.0,84.0,99.0,38.0,44.0,93.0,38.0,89.0,86.0,54.0,56.0
Mark Travers,Goalkeepers,4050,2021-2022 Championship,31.7,13.1,36.3,44.4,0.44,0.16,13.51,0.38,2.8,0.64,0.27,0.0,6.84,0.87,31.9,42.2,0.18,0.07,0.07,0.24,26.4,22.29,10.0,2.64,0.07,0.07,0.0,0.0,0.87,76.5,0.0,2.6,3.4,4.67,0.56,14.0,28.0,14.0,93.0,95.0,45.0,47.0,18.0,14.0,14.0,59.0,58.0,24.0,91.0,16.0,18.0,3.0,23.0,74.0,13.0,20.0,14.0,7.0,3.0,49.0,34.0,47.0,33.0,91.0,86.0,33.0,47.0,26.0,56.0,97.0
Martin Dúbravka,Goalkeepers,270,2021 UEFA Euro 2020,31.3,7.5,44.6,0.0,0.0,0.67,19.67,1.0,5.1,0.0,0.0,0.0,9.33,2.33,35.5,57.1,0.67,0.67,1.07,0.39,30.6,31.0,16.33,5.0,0.33,0.67,0.0,0.33,2.73,62.5,50.0,3.33,5.33,5.0,0.33,23.0,2.0,60.0,19.0,19.0,4.0,90.0,83.0,60.0,4.0,21.0,52.0,73.0,10.0,31.0,60.0,83.0,2.0,98.0,79.0,19.0,90.0,69.0,52.0,8.0,94.0,46.0,94.0,10.0,29.0,56.0,69.0,71.0,52.0,52.0
Martin Dúbravka,Goalkeepers,390,2024 UEFA Euro 2024,30.1,11.8,54.7,25.0,0.25,0.0,14.25,0.5,3.5,1.0,0.25,0.0,5.75,1.25,31.9,73.9,0.5,0.0,0.0,0.25,29.5,34.5,15.25,4.5,0.25,0.25,0.0,0.0,1.25,75.0,0.0,2.75,4.0,5.0,0.25,38.0,48.0,94.0,46.0,46.0,67.0,60.0,38.0,27.0,63.0,40.0,50.0,48.0,44.0,52.0,90.0,67.0,69.0,19.0,23.0,31.0,90.0,65.0,63.0,17.0,79.0,50.0,44.0,56.0,58.0,44.0,35.0,46.0,67.0,44.0
Martin Dúbravka,Goalkeepers,540,2024-2025 Premier League,25.8,14.3,39.5,83.3,0.83,0.0,11.0,1.17,10.6,0.67,0.0,0.0,5.17,0.17,17.6,48.4,0.0,0.0,0.38,0.22,24.4,28.33,7.5,1.83,0.0,0.0,0.0,0.0,0.55,93.3,,2.33,2.5,4.33,1.0,13.0,50.0,28.0,98.0,98.0,94.0,24.0,76.0,80.0,9.0,2.0,63.0,46.0,98.0,6.0,24.0,4.0,70.0,94.0,2.0,9.0,28.0,20.0,13.0,83.0,11.0,50.0,37.0,98.0,98.0,,11.0,2.0,59.0,98.0
Martin Dúbravka,Goalkeepers,1080,2017-2018 Premier League,38.5,12.9,56.0,33.3,0.33,0.0,15.33,1.08,7.1,1.08,0.08,0.0,7.75,0.92,48.2,80.6,0.42,0.0,0.27,0.36,30.8,21.25,16.5,5.08,0.0,0.08,0.0,0.08,1.18,70.3,100.0,2.08,3.08,2.67,0.5,24.0,35.0,35.0,70.0,72.0,96.0,50.0,83.0,81.0,57.0,2.0,72.0,35.0,87.0,28.0,31.0,54.0,80.0,91.0,98.0,15.0,20.0,24.0,28.0,94.0,41.0,44.0,98.0,72.0,69.0,94.0,13.0,13.0,17.0,76.0
Martin Dúbravka,Goalkeepers,1170,2020-2021 Premier League,32.5,12.6,40.5,23.1,0.23,0.0,18.77,0.69,3.7,0.85,0.38,0.0,9.38,1.46,32.9,50.8,0.23,0.08,-0.11,0.25,42.2,24.31,12.77,5.38,0.08,0.08,0.0,0.0,1.28,71.0,0.0,3.38,4.77,5.15,0.38,48.0,29.0,48.0,21.0,21.0,94.0,98.0,56.0,15.0,40.0,94.0,71.0,98.0,29.0,44.0,42.0,21.0,33.0,29.0,35.0,98.0,44.0,52.0,63.0,79.0,10.0,38.0,27.0,37.0,46.0,27.0,79.0,75.0,79.0,48.0
Martin Dúbravka,Goalkeepers,1890,"Last 365 Days Men's Big 5 Leagues, UCL, UEL",25.2,13.7,38.9,38.1,0.38,0.19,11.95,0.95,8.0,1.05,0.19,0.0,6.48,1.19,15.1,51.5,0.14,0.0,-0.04,0.26,31.5,22.95,6.81,2.14,0.1,0.1,0.0,0.0,1.15,73.9,0.0,3.0,4.19,5.67,0.67,3.0,51.0,32.0,89.0,89.0,27.0,23.0,66.0,77.0,55.0,26.0,70.0,65.0,73.0,3.0,42.0,8.0,84.0,42.0,20.0,22.0,11.0,9.0,5.0,59.0,26.0,40.0,27.0,76.0,76.0,27.0,50.0,43.0,95.0,95.0
Martin Dúbravka,Goalkeepers,1985,2023-2024 Premier League,25.4,12.9,39.1,22.7,0.23,0.23,13.42,0.91,6.8,1.0,0.18,0.0,7.66,1.9,15.6,53.3,0.41,0.0,0.01,0.29,33.9,21.76,7.48,2.54,0.18,0.23,0.0,0.05,1.91,70.8,20.0,3.94,5.89,6.48,0.41,11.0,28.0,33.0,63.0,64.0,42.0,42.0,55.0,52.0,30.0,33.0,64.0,80.0,23.0,8.0,39.0,55.0,86.0,64.0,48.0,45.0,14.0,11.0,8.0,23.0,92.0,45.0,89.0,20.0,64.0,78.0,83.0,80.0,98.0,61.0
Martin Dúbravka,Goalkeepers,2340,2021-2022 Premier League,37.0,11.9,60.5,30.8,0.31,0.27,13.85,0.85,6.1,0.54,0.15,0.0,9.08,1.35,46.3,91.9,0.35,0.04,0.0,0.32,41.6,23.27,19.12,7.96,0.04,0.04,0.0,0.0,1.31,67.9,0.0,2.77,4.08,3.38,0.5,71.0,17.0,88.0,71.0,71.0,21.0,37.0,63.0,52.0,13.0,17.0,77.0,94.0,56.0,71.0,98.0,37.0,42.0,83.0,98.0,79.0,37.0,79.0,87.0,79.0,17.0,37.0,37.0,40.0,44.0,37.0,40.0,37.0,6.0,79.0
Martin Dúbravka,Goalkeepers,3420,2018-2019 Premier League,38.9,12.0,57.9,28.9,0.29,0.24,17.13,1.13,6.6,0.87,0.24,0.05,8.5,1.26,51.1,84.8,0.45,0.03,-0.12,0.27,35.3,22.37,18.63,6.58,0.16,0.16,0.0,0.0,1.11,70.0,0.0,2.45,3.68,3.68,0.32,43.0,13.0,65.0,69.0,72.0,19.0,83.0,98.0,85.0,46.0,76.0,22.0,69.0,70.0,43.0,65.0,61.0,52.0,39.0,35.0,35.0,43.0,46.0,50.0,22.0,67.0,44.0,30.0,76.0,65.0,30.0,24.0,20.0,46.0,35.0
Martin Dúbravka,Goalkeepers,3420,2019-2020 Premier League,42.0,11.6,58.3,28.9,0.29,0.21,18.05,0.55,3.1,0.68,0.29,0.08,8.95,1.53,60.7,86.8,0.42,0.05,0.18,0.32,38.4,19.71,19.74,7.58,0.05,0.05,0.0,0.0,1.66,71.3,0.0,3.66,5.13,3.13,0.29,77.0,14.0,80.0,66.0,66.0,25.0,91.0,48.0,30.0,46.0,66.0,20.0,91.0,30.0,80.0,84.0,63.0,38.0,84.0,86.0,70.0,13.0,84.0,88.0,68.0,21.0,45.0,27.0,13.0,63.0,27.0,84.0,88.0,16.0,34.0
Matt Turner,Goalkeepers,225,2024 Copa América,39.1,20.1,46.6,50.0,0.4,0.0,13.2,0.4,3.0,1.6,0.0,0.0,8.4,0.8,42.4,52.4,0.8,0.0,0.2,0.22,15.4,26.4,15.6,2.4,0.0,0.0,0.0,0.0,0.72,77.8,,2.8,3.6,4.4,0.4,66.0,84.0,69.0,69.0,50.0,75.0,66.0,34.0,16.0,72.0,16.0,53.0,56.0,53.0,59.0,59.0,78.0,50.0,63.0,25.0,3.0,66.0,78.0,16.0,66.0,25.0,41.0,47.0,66.0,50.0,,59.0,47.0,53.0,66.0
Matt Turner,Goalkeepers,360,2022 World Cup,29.4,13.8,48.1,50.0,0.5,0.0,10.5,1.75,16.7,1.25,0.5,0.0,5.0,1.0,24.1,60.0,0.25,0.0,-0.15,0.2,34.2,27.0,9.5,3.25,0.25,0.25,0.0,0.0,0.85,75.0,0.0,2.0,3.0,6.0,0.25,32.0,58.0,72.0,73.0,73.0,68.0,28.0,98.0,95.0,70.0,92.0,52.0,10.0,63.0,22.0,65.0,28.0,53.0,35.0,5.0,38.0,63.0,33.0,38.0,28.0,62.0,48.0,43.0,78.0,67.0,43.0,33.0,28.0,85.0,20.0
Matt Turner,Goalkeepers,450,2022 Major League Soccer,31.2,12.5,37.9,20.0,0.2,0.0,12.6,0.6,4.8,0.2,0.6,0.0,5.6,1.4,23.9,42.9,0.0,0.0,-0.1,0.43,44.4,27.6,9.0,4.0,0.0,0.0,0.0,0.0,1.3,53.3,,1.6,3.0,5.4,0.4,28.0,35.0,29.0,44.0,45.0,98.0,28.0,40.0,46.0,9.0,99.0,76.0,1.0,65.0,16.0,26.0,1.0,74.0,45.0,96.0,93.0,77.0,16.0,48.0,94.0,5.0,46.0,26.0,67.0,4.0,,4.0,4.0,79.0,57.0
Matt Turner,Goalkeepers,450,2022-2023 Europa League,32.6,16.6,40.2,60.0,0.6,0.2,6.4,0.4,6.3,2.6,0.2,0.0,4.6,0.6,35.0,47.8,0.0,0.0,0.36,0.31,41.0,28.6,12.2,5.0,0.2,0.2,0.0,0.0,0.96,85.7,0.0,2.2,2.8,4.4,0.8,39.0,81.0,46.0,97.0,97.0,35.0,5.0,32.0,61.0,95.0,55.0,55.0,9.0,93.0,51.0,46.0,4.0,64.0,87.0,71.0,75.0,55.0,35.0,53.0,23.0,73.0,49.0,46.0,81.0,92.0,46.0,17.0,9.0,53.0,99.0
Matt Turner,Goalkeepers,1530,2023-2024 Premier League,35.7,13.3,47.0,11.8,0.12,0.24,17.41,1.76,10.1,1.06,0.29,0.06,8.0,1.65,42.7,69.1,0.47,0.0,-0.35,0.26,45.0,25.65,16.47,7.41,0.12,0.12,0.0,0.0,1.3,67.5,0.0,3.06,4.71,5.82,0.24,67.0,33.0,72.0,22.0,22.0,39.0,92.0,95.0,84.0,39.0,83.0,6.0,86.0,48.0,67.0,86.0,72.0,86.0,14.0,20.0,92.0,30.0,73.0,89.0,48.0,48.0,45.0,41.0,64.0,45.0,41.0,45.0,48.0,92.0,20.0
Matt Turner,Goalkeepers,1765,2019 Major League Soccer,38.3,13.5,51.4,26.3,0.26,0.26,12.95,0.41,3.1,0.66,0.41,0.0,8.67,1.38,46.0,65.9,0.2,0.0,0.43,0.32,36.3,18.71,14.33,5.2,0.05,0.05,0.0,0.0,1.83,76.8,0.0,4.44,5.81,5.3,0.41,78.0,46.0,78.0,72.0,72.0,12.0,51.0,36.0,28.0,25.0,93.0,71.0,49.0,64.0,80.0,61.0,14.0,78.0,99.0,68.0,41.0,7.0,54.0,51.0,80.0,9.0,42.0,22.0,9.0,93.0,22.0,96.0,86.0,72.0,64.0
Matt Turner,Goalkeepers,1980,2020 Major League Soccer,36.1,15.4,47.5,27.3,0.27,0.36,10.82,0.55,5.0,1.0,0.32,0.0,6.73,1.09,38.3,57.4,0.32,0.09,0.37,0.33,37.2,25.05,13.45,5.0,0.05,0.05,0.0,0.0,1.37,74.4,0.0,3.09,4.09,5.14,0.36,76.0,69.0,72.0,59.0,59.0,4.0,15.0,72.0,86.0,76.0,72.0,68.0,34.0,72.0,69.0,55.0,39.0,16.0,99.0,68.0,42.0,72.0,69.0,69.0,72.0,20.0,42.0,36.0,42.0,73.0,36.0,66.0,55.0,82.0,45.0
Matt Turner,Goalkeepers,2430,2018 Major League Soccer,35.0,15.7,47.0,18.5,0.19,0.19,12.0,0.52,4.3,1.33,0.33,0.0,7.33,1.56,35.7,57.6,0.37,0.07,0.16,0.34,42.3,21.81,12.0,5.07,0.11,0.15,0.0,0.04,1.64,68.3,25.0,3.04,4.56,6.0,0.3,38.0,88.0,38.0,43.0,43.0,26.0,25.0,46.0,50.0,90.0,85.0,72.0,25.0,60.0,29.0,29.0,40.0,29.0,85.0,86.0,88.0,46.0,18.0,38.0,69.0,38.0,43.0,72.0,49.0,43.0,69.0,43.0,40.0,82.0,38.0
Matt Turner,Goalkeepers,2520,2021 Major League Soccer,36.8,14.4,47.5,17.9,0.18,0.18,13.86,1.0,7.2,0.89,0.25,0.0,7.82,1.25,39.3,59.8,0.14,0.04,0.25,0.28,40.2,20.64,12.79,5.14,0.07,0.14,0.0,0.07,1.46,75.6,50.0,3.54,4.82,5.93,0.61,79.0,59.0,82.0,41.0,41.0,42.0,47.0,94.0,99.0,47.0,40.0,70.0,49.0,60.0,66.0,74.0,5.0,43.0,95.0,46.0,66.0,45.0,70.0,78.0,63.0,63.0,46.0,93.0,30.0,76.0,86.0,80.0,74.0,91.0,97.0
Matz Sels,Goalkeepers,270,2017-2018 Champions League,45.5,14.7,56.4,0.0,0.0,0.0,12.0,0.0,0.0,1.0,0.0,0.33,12.33,3.0,71.4,83.8,1.0,0.0,-0.57,0.29,40.8,21.0,25.33,10.33,0.33,0.33,0.0,0.0,2.43,63.6,0.0,4.33,7.33,2.67,0.0,94.0,60.0,87.0,21.0,21.0,79.0,50.0,7.0,7.0,61.0,18.0,2.0,91.0,6.0,99.0,84.0,95.0,68.0,9.0,43.0,65.0,30.0,96.0,93.0,11.0,80.0,48.0,44.0,11.0,35.0,44.0,82.0,89.0,11.0,16.0
Matz Sels,Goalkeepers,540,2020-2021 Ligue 1,40.1,7.7,54.9,0.0,0.0,0.5,14.17,0.67,4.7,0.33,0.33,0.17,8.33,2.17,51.6,74.0,0.5,0.0,-0.63,0.29,37.6,20.67,16.83,6.33,0.33,0.33,0.0,0.0,1.53,57.7,0.0,2.17,4.33,4.17,0.17,98.0,2.0,90.0,2.0,2.0,2.0,57.0,81.0,83.0,9.0,86.0,2.0,74.0,5.0,98.0,81.0,72.0,81.0,5.0,74.0,57.0,22.0,83.0,78.0,9.0,88.0,33.0,26.0,19.0,5.0,26.0,19.0,64.0,36.0,7.0
Matz Sels,Goalkeepers,1440,2023-2024 Premier League,36.6,9.4,41.4,6.3,0.06,0.56,13.88,0.69,5.0,0.25,0.25,0.0,5.81,1.69,45.9,52.7,0.5,0.13,-0.49,0.27,41.9,17.69,11.19,4.69,0.06,0.06,0.0,0.0,1.07,57.4,0.0,2.25,3.81,3.19,0.25,70.0,8.0,38.0,14.0,14.0,2.0,52.0,27.0,20.0,8.0,70.0,64.0,45.0,42.0,77.0,36.0,83.0,11.0,8.0,36.0,89.0,2.0,39.0,58.0,66.0,27.0,45.0,41.0,83.0,5.0,41.0,17.0,17.0,11.0,23.0
Matz Sels,Goalkeepers,1710,2023-2024 Ligue 1,34.5,13.9,33.7,15.8,0.16,0.11,13.53,0.32,2.3,1.0,0.37,0.0,5.95,1.26,37.4,32.7,0.32,0.11,-0.11,0.31,38.9,26.58,11.89,4.63,0.05,0.05,0.0,0.0,1.05,62.9,0.0,2.11,3.26,3.58,0.32,70.0,68.0,25.0,11.0,11.0,61.0,48.0,7.0,7.0,66.0,98.0,68.0,57.0,57.0,70.0,16.0,39.0,2.0,30.0,91.0,80.0,34.0,57.0,66.0,84.0,11.0,39.0,23.0,84.0,2.0,23.0,2.0,7.0,16.0,34.0
Matz Sels,Goalkeepers,1890,2024-2025 Premier League,45.5,7.4,55.7,42.9,0.43,0.1,18.0,0.67,3.7,0.19,0.24,0.05,7.24,0.95,70.3,80.9,0.19,0.0,0.1,0.26,36.8,18.76,19.05,7.0,0.05,0.05,0.0,0.0,1.06,77.1,0.0,3.0,3.95,2.0,0.57,98.0,2.0,94.0,94.0,94.0,67.0,98.0,35.0,13.0,2.0,37.0,22.0,76.0,87.0,98.0,98.0,20.0,70.0,57.0,13.0,65.0,2.0,94.0,91.0,63.0,28.0,50.0,37.0,87.0,87.0,37.0,50.0,24.0,2.0,85.0
Matz Sels,Goalkeepers,2430,2019-2020 Ligue 1,39.6,11.0,51.3,29.6,0.3,0.11,12.41,0.63,5.1,0.33,0.19,0.0,7.44,1.19,49.3,68.2,0.41,0.0,0.05,0.26,43.4,24.11,16.96,7.37,0.22,0.26,0.0,0.04,1.24,75.0,14.3,2.63,3.85,4.11,0.41,93.0,7.0,84.0,43.0,43.0,48.0,34.0,52.0,64.0,7.0,30.0,70.0,39.0,48.0,89.0,70.0,70.0,84.0,66.0,50.0,84.0,43.0,80.0,84.0,7.0,93.0,39.0,66.0,39.0,61.0,52.0,39.0,39.0,34.0,73.0
Matz Sels,Goalkeepers,2880,2017-2018 Belgian First Division A,39.7,13.6,53.5,28.1,0.28,0.22,15.06,0.53,3.5,0.88,0.22,0.0,7.19,1.38,46.9,71.3,0.34,0.09,0.16,0.29,42.4,21.31,15.13,6.41,0.09,0.19,0.0,0.09,1.44,70.9,50.0,3.03,4.41,4.88,0.44,40.0,64.0,45.0,64.0,67.0,33.0,33.0,12.0,17.0,67.0,40.0,67.0,12.0,60.0,33.0,26.0,43.0,22.0,78.0,62.0,64.0,9.0,12.0,22.0,60.0,60.0,45.0,74.0,43.0,59.0,79.0,50.0,47.0,69.0,74.0
Matz Sels,Goalkeepers,3330,2018-2019 Ligue 1,39.3,12.3,55.1,21.6,0.22,0.11,15.3,0.7,4.6,0.81,0.43,0.08,8.84,1.3,48.3,78.0,0.3,0.03,-0.05,0.25,39.4,22.03,17.54,6.92,0.19,0.24,0.0,0.05,1.22,72.3,22.2,2.68,4.0,5.03,0.27,70.0,16.0,80.0,20.0,20.0,66.0,73.0,70.0,55.0,48.0,98.0,16.0,88.0,55.0,63.0,73.0,45.0,48.0,41.0,32.0,48.0,45.0,66.0,70.0,18.0,86.0,41.0,66.0,52.0,50.0,48.0,38.0,50.0,80.0,38.0
Matz Sels,Goalkeepers,3330,2021-2022 Ligue 1,34.3,13.7,40.6,35.1,0.35,0.14,12.86,0.35,2.7,1.05,0.32,0.0,6.46,1.16,39.1,50.2,0.24,0.03,-0.19,0.24,40.9,19.41,10.84,4.43,0.11,0.11,0.0,0.0,0.95,70.0,0.0,2.38,3.51,3.92,0.43,54.0,31.0,46.0,81.0,84.0,60.0,31.0,13.0,13.0,46.0,69.0,71.0,16.0,69.0,69.0,40.0,19.0,60.0,28.0,10.0,81.0,19.0,28.0,51.0,56.0,34.0,46.0,38.0,90.0,63.0,38.0,22.0,16.0,19.0,72.0
Matz Sels,Goalkeepers,3420,2022-2023 Ligue 1,36.9,12.8,43.9,15.8,0.16,0.16,13.26,0.82,6.2,0.84,0.34,0.03,5.16,1.55,44.8,55.1,0.42,0.0,-0.07,0.27,34.9,20.39,11.97,4.18,0.26,0.29,0.03,0.0,1.49,71.8,0.0,3.03,4.58,3.42,0.24,82.0,58.0,67.0,35.0,42.0,57.0,48.0,42.0,45.0,55.0,75.0,40.0,12.0,35.0,85.0,60.0,60.0,87.0,32.0,42.0,48.0,12.0,55.0,52.0,15.0,77.0,85.0,30.0,38.0,42.0,32.0,48.0,55.0,12.0,38.0
Matz Sels,Goalkeepers,3420,"Last 365 Days Men's Big 5 Leagues, UCL, UEL",41.2,8.7,50.0,26.3,0.26,0.29,16.21,0.68,4.2,0.29,0.26,0.03,6.58,1.26,58.7,69.6,0.32,0.05,-0.12,0.27,38.2,18.68,15.55,5.95,0.05,0.05,0.0,0.0,1.09,69.1,0.0,2.71,3.92,2.61,0.42,92.0,1.0,77.0,60.0,61.0,11.0,86.0,34.0,22.0,1.0,52.0,37.0,68.0,64.0,95.0,82.0,41.0,38.0,27.0,30.0,73.0,1.0,68.0,80.0,83.0,7.0,40.0,27.0,83.0,41.0,27.0,36.0,27.0,2.0,64.0
Neto,Goalkeepers,270,2020-2021 Champions League,23.3,20.7,33.0,66.7,0.67,0.0,8.67,0.0,0.0,1.33,0.0,0.0,7.33,0.33,14.3,31.8,0.0,0.0,0.27,0.2,29.4,23.33,5.67,1.67,0.33,0.33,0.0,0.0,0.6,100.0,0.0,1.0,1.33,4.67,1.0,4.0,89.0,33.0,90.0,90.0,74.0,18.0,9.0,9.0,67.0,16.0,60.0,70.0,93.0,6.0,37.0,6.0,65.0,70.0,12.0,13.0,28.0,11.0,4.0,39.0,61.0,48.0,49.0,91.0,96.0,49.0,2.0,1.0,50.0,98.0
Neto,Goalkeepers,450,2018-2019 Champions League,38.7,11.4,48.2,20.0,0.2,0.0,18.6,1.0,5.4,0.4,0.4,0.0,8.2,1.0,52.1,63.4,0.4,0.0,0.38,0.17,42.2,14.6,12.8,5.4,0.6,0.6,0.0,0.0,1.38,91.7,0.0,3.8,4.8,5.0,0.2,76.0,27.0,58.0,46.0,46.0,82.0,86.0,90.0,76.0,29.0,78.0,63.0,63.0,74.0,73.0,55.0,50.0,56.0,83.0,4.0,56.0,4.0,37.0,53.0,3.0,97.0,47.0,42.0,54.0,94.0,42.0,71.0,55.0,64.0,32.0
Neto,Goalkeepers,630,2020-2021 La Liga,24.8,13.9,23.0,42.9,0.43,0.14,12.29,0.29,2.3,1.14,0.29,0.0,7.43,0.86,15.3,13.5,0.29,0.0,0.2,0.23,38.9,27.0,5.14,2.0,0.29,0.29,0.0,0.0,1.06,83.3,0.0,2.57,3.43,5.29,0.43,2.0,29.0,2.0,89.0,89.0,34.0,21.0,32.0,44.0,63.0,45.0,69.0,47.0,89.0,5.0,2.0,24.0,81.0,89.0,11.0,50.0,69.0,2.0,2.0,5.0,89.0,35.0,23.0,69.0,98.0,23.0,66.0,47.0,92.0,73.0
Neto,Goalkeepers,720,2018-2019 Europa League,33.8,15.0,57.5,37.5,0.38,0.0,12.88,0.38,2.9,0.5,0.13,0.0,8.88,1.25,35.0,87.3,0.25,0.0,-0.19,0.25,34.0,14.63,12.88,4.38,0.13,0.13,0.0,0.0,1.06,71.0,0.0,2.63,3.88,4.25,0.63,30.0,58.0,75.0,70.0,70.0,79.0,46.0,54.0,57.0,28.0,35.0,58.0,57.0,59.0,36.0,85.0,23.0,64.0,30.0,26.0,34.0,1.0,33.0,25.0,34.0,55.0,49.0,44.0,67.0,66.0,44.0,56.0,47.0,57.0,91.0
Neto,Goalkeepers,1530,"Last 365 Days Men's Big 5 Leagues, UCL, UEL",37.2,14.4,45.2,11.8,0.12,0.06,13.29,0.71,5.3,1.12,0.41,0.0,6.88,1.71,44.5,59.8,0.35,0.0,0.19,0.33,35.3,25.88,15.65,5.53,0.18,0.18,0.0,0.0,1.9,71.4,0.0,3.65,5.35,4.94,0.24,77.0,64.0,59.0,10.0,10.0,93.0,41.0,36.0,34.0,61.0,94.0,70.0,77.0,25.0,78.0,61.0,50.0,84.0,89.0,88.0,52.0,26.0,69.0,74.0,20.0,65.0,40.0,27.0,10.0,59.0,27.0,88.0,85.0,78.0,24.0
Neto,Goalkeepers,2385,2022-2023 Premier League,37.8,12.1,44.6,23.1,0.23,0.3,19.25,1.32,6.9,0.94,0.23,0.0,8.72,1.47,47.4,65.8,0.45,0.04,0.06,0.26,36.6,22.68,16.49,6.04,0.15,0.19,0.04,0.0,1.5,74.6,0.0,3.77,5.21,5.13,0.34,77.0,13.0,59.0,41.0,41.0,13.0,95.0,88.0,57.0,30.0,59.0,75.0,88.0,52.0,77.0,80.0,63.0,55.0,73.0,21.0,73.0,27.0,77.0,80.0,27.0,77.0,91.0,25.0,30.0,86.0,25.0,91.0,91.0,66.0,52.0
Neto,Goalkeepers,2880,2023-2024 Premier League,36.9,13.7,44.2,21.9,0.22,0.09,12.91,0.81,6.3,1.06,0.28,0.03,6.97,1.72,44.1,57.0,0.41,0.03,0.04,0.31,34.8,26.03,15.44,5.38,0.16,0.19,0.0,0.03,1.73,69.7,16.7,3.44,5.16,4.81,0.31,77.0,36.0,48.0,55.0,55.0,92.0,39.0,39.0,38.0,42.0,77.0,16.0,58.0,38.0,73.0,52.0,52.0,63.0,67.0,70.0,52.0,36.0,70.0,67.0,39.0,67.0,45.0,84.0,27.0,58.0,75.0,64.0,67.0,55.0,36.0
Neto,Goalkeepers,2970,2017-2018 La Liga,39.7,9.6,56.6,30.3,0.3,0.12,16.39,0.64,3.9,0.21,0.21,0.03,8.39,1.0,49.7,79.1,0.24,0.0,0.32,0.28,34.8,16.39,14.79,5.15,0.09,0.15,0.0,0.06,1.32,79.0,40.0,3.27,4.33,4.55,0.55,55.0,2.0,65.0,56.0,56.0,53.0,86.0,44.0,33.0,8.0,47.0,44.0,62.0,82.0,50.0,53.0,26.0,76.0,95.0,30.0,21.0,2.0,29.0,26.0,62.0,53.0,39.0,77.0,50.0,86.0,74.0,89.0,61.0,62.0,83.0
Neto,Goalkeepers,3060,2018-2019 La Liga,39.4,12.5,57.4,29.4,0.29,0.15,16.53,0.29,1.8,0.47,0.41,0.06,8.09,1.0,47.6,82.2,0.21,0.06,0.23,0.24,32.5,16.88,14.68,4.76,0.21,0.24,0.0,0.03,1.17,80.6,12.5,3.12,4.09,4.65,0.38,59.0,33.0,69.0,70.0,70.0,45.0,80.0,16.0,11.0,20.0,92.0,36.0,58.0,83.0,58.0,64.0,14.0,28.0,86.0,3.0,14.0,8.0,27.0,17.0,20.0,75.0,44.0,64.0,70.0,92.0,56.0,73.0,48.0,64.0,73.0
