Player,age,player_market_value_euro,season_start_year
Luka Jović,25,8000000.0,2022
Marash Kumbulla,23,8000000.0,2022
Marcos Antônio,23,8000000.0,2022
Mário Rui,32,8000000.0,2022
Matías Viña,25,8000000.0,2022
M'Bala Nzola,26,8000000.0,2022
Michele Di Gregorio,25,8000000.0,2022
Nicolò Cambiaghi,22,8000000.0,2022
Răzvan Marin,27,8000000.0,2022
Riccardo Sottil,24,8000000.0,2022
Simone Pafundi,17,8000000.0,2022
Stefan de Vrij,31,8000000.0,2022
Stefano Sensi,27,8000000.0,2022
Yacine Adli,22,8000000.0,2022
Kristian Thorstvedt,24,7500000.0,2022
Manuel Lazzari,29,7500000.0,2022
Nedim Bajrami,24,7500000.0,2022
Adam Ounas,26,7000000.0,2022
Davide Zappacosta,31,7000000.0,2022
Domagoj Bradarić,23,7000000.0,2022
Krzysztof Piatek,27,7000000.0,2022
Leo Østigård,23,7000000.0,2022
Luca Pellegrini,24,7000000.0,2022
Lucien Agoumé,21,7000000.0,2022
Martín Satriano,22,7000000.0,2022
Rick Karsdorp,28,7000000.0,2022
Walace,28,7000000.0,2022
Nikola Moro,25,6500000.0,2022
Santiago Ascacíbar,26,6500000.0,2022
Simone Bastoni,26,6500000.0,2022
Adrien Tamèze,29,6000000.0,2022
Alessandro Zanoli,22,6000000.0,2022
Ante Rebić,29,6000000.0,2022
Dany Mota,25,6000000.0,2022
Divock Origi,28,6000000.0,2022
Eldor Shomurodov,28,6000000.0,2022
Emil Audero,26,6000000.0,2022
Hans Hateboer,29,6000000.0,2022
Henrikh Mkhitaryan,34,6000000.0,2022
Isak Hien,24,6000000.0,2022
Joan González,21,6000000.0,2022
Luís Maximiano,24,6000000.0,2022
Marlon,27,6000000.0,2022
Matteo Lovato,23,6000000.0,2022
Rafael Tolói,32,6000000.0,2022
Roberto Pereyra,32,6000000.0,2022
Toma Bašić,26,6000000.0,2022
Giulio Maggiore,25,5500000.0,2022
Rogério,25,5500000.0,2022
Cristiano Biraghi,30,5000000.0,2022
Cyriel Dessers,28,5000000.0,2022
David Zima,22,5000000.0,2022
Elseid Hysaj,29,5000000.0,2022
Emil Holm,23,5000000.0,2022
Felix Afena-Gyan,20,5000000.0,2022
Josip Brekalo,25,5000000.0,2022
Lassana Coulibaly,27,5000000.0,2022
Lorenzo Colombo,21,5000000.0,2022
Luis Muriel,32,5000000.0,2022
Marco Silvestri,32,5000000.0,2022
Marko Arnautovic,34,5000000.0,2022
Martin Erlić,25,5000000.0,2022
Matteo Cancellieri,21,5000000.0,2022
Matteo Gabbia,23,5000000.0,2022
Mohamed Ihattaren,21,5000000.0,2022
Pablo Marí,29,5000000.0,2022
Patric,30,5000000.0,2022
Patrick Ciurria,28,5000000.0,2022
Raoul Bellanova,23,5000000.0,2022
Rui Patrício,35,5000000.0,2022
Stephan El Shaarawy,30,5000000.0,2022
Valentín Carboni,18,5000000.0,2022
Valentino Lazaro,27,5000000.0,2022
Wladimiro Falcone,28,5000000.0,2022
Pasquale Mazzocchi,27,4800000.0,2022
Bartlomiej Dragowski,25,4500000.0,2022
Enzo Ebosse,24,4500000.0,2022
Gianluca Gaetano,23,4500000.0,2022
Jeremy Toljan,28,4500000.0,2022
Junior Messias,32,4500000.0,2022
Matías Vecino,31,4500000.0,2022
Oliver Abildgaard,27,4500000.0,2022
Pierluigi Gollini,28,4500000.0,2022
Ruan,24,4500000.0,2022
Youssef Maleh,24,4500000.0,2022
Alessio Zerbin,24,4000000.0,2022
Alfred Duncan,30,4000000.0,2022
Andrea Carboni,22,4000000.0,2022
Andrea Colpani,24,4000000.0,2022
Andreaw Gravillon,25,4000000.0,2022
David Okereke,25,4000000.0,2022
Diego Coppola,19,4000000.0,2022
Edin Džeko,37,4000000.0,2022
Emirhan İlkhan,19,4000000.0,2022
Federico Bonazzoli,26,4000000.0,2022
Francesco Acerbi,35,4000000.0,2022
Isaac Success,27,4000000.0,2022
Juan Cuadrado,35,4000000.0,2022
Koni De Winter,21,4000000.0,2022
Lameck Banda,22,4000000.0,2022
Lorenzo Montipò,27,4000000.0,2022
Marin Pongračić,25,4000000.0,2022
Matías Soulé,20,4000000.0,2022
Matteo Darmian,33,4000000.0,2022
Matteo Ruggeri,20,4000000.0,2022
Mattia Perin,30,4000000.0,2022
Mërgim Vojvoda,28,4000000.0,2022
Mert Müldür,24,4000000.0,2022
Michel Aebischer,26,4000000.0,2022
Nemanja Matic,34,4000000.0,2022
Nemanja Radonjić,27,4000000.0,2022
Olivier Giroud,36,4000000.0,2022
Rémi Oudin,26,4000000.0,2022
Roberto Gagliardini,29,4000000.0,2022
Samuel Umtiti,29,4000000.0,2022
Simone Verdi,30,4000000.0,2022
Thomas Henry,28,4000000.0,2022
Valentin Gendrey,23,4000000.0,2022
Charles Pickel,26,3800000.0,2022
Georgios Kyriakopoulos,27,3800000.0,2022
Kelvin Amian,25,3800000.0,2022
Tonny Vilhena,28,3800000.0,2022
Kaan Ayhan,28,3700000.0,2022
Johan Vásquez,24,3600000.0,2022
Andrei Radu,26,3500000.0,2022
Ardian Ismajli,26,3500000.0,2022
Dimitrios Nikolaou,24,3500000.0,2022
Emanuele Valeri,24,3500000.0,2022
Erik Botheim,23,3500000.0,2022
Festy Ebosele,20,3500000.0,2022
Filippo Bandinelli,28,3500000.0,2022
Florian Thauvin,30,3500000.0,2022
Fodé Ballo-Touré,26,3500000.0,2022
Jacopo Fazzini,20,3500000.0,2022
Juan Jesus,32,3500000.0,2022
Junior Sambia,26,3500000.0,2022
Karol Linetty,28,3500000.0,2022
Koray Günter,28,3500000.0,2022
Lukasz Skorupski,32,3500000.0,2022
Ola Aina,26,3500000.0,2022
Ola Solbakken,24,3500000.0,2022
Pietro Pellegri,22,3500000.0,2022
Ricardo Rodríguez,30,3500000.0,2022
Roberto Piccoli,22,3500000.0,2022
Simon Kjaer,34,3500000.0,2022
Soualiho Meïté,29,3500000.0,2022
Szymon Żurkowski,25,3500000.0,2022
Vanja Milinković-Savić,26,3500000.0,2022
Yann Karamoh,24,3500000.0,2022
Emil Bohinen,24,3400000.0,2022
Ondrej Duda,28,3400000.0,2022
Salvatore Esposito,22,3300000.0,2022
Adama Soumaoro,31,3000000.0,2022
Alessio Cragno,29,3000000.0,2022
Alex Sandro,32,3000000.0,2022
Arkadiusz Reca,28,3000000.0,2022
Armando Izzo,31,3000000.0,2022
Cristian Volpato,19,3000000.0,2022
Daniel Maldini,21,3000000.0,2022
Daniele Verde,27,3000000.0,2022
Davide Faraoni,31,3000000.0,2022
Diego Demme,31,3000000.0,2022
Emanuel Aiwu,22,3000000.0,2022
Fabio Depaoli,26,3000000.0,2022
Giangiacomo Magnani,27,3000000.0,2022
Jack Hendry,28,3000000.0,2022
Janis Antiste,20,3000000.0,2022
Joaquín Sosa,21,3000000.0,2022
Kaio Jorge,21,3000000.0,2022
Kevin Agudelo,24,3000000.0,2022
Koffi Djidji,30,3000000.0,2022
Luka Romero,18,3000000.0,2022
Mario Gila,22,3000000.0,2022
Martin Hongla,25,3000000.0,2022
Mattia De Sciglio,30,3000000.0,2022
Michaël Cuisance,23,3000000.0,2022
Omar Colley,30,3000000.0,2022
Paweł Dawidowicz,28,3000000.0,2022
Przemysław Wiśniewski,24,3000000.0,2022
Sebastian Walukiewicz,23,3000000.0,2022
Sebastiano Luperto,26,3000000.0,2022
Gonzalo Villar,25,2800000.0,2022
Kevin Bonifazi,27,2800000.0,2022
Abdou Harroui,25,2700000.0,2022
Bruno Amione,21,2700000.0,2022
Demba Seck,22,2700000.0,2022
Abdelhamid Sabiri,26,2500000.0,2022
Adam Masina,29,2500000.0,2022
Alexis Blin,26,2500000.0,2022
Antonino Gallo,23,2500000.0,2022
Assan Ceesay,29,2500000.0,2022
Darko Lazović,32,2500000.0,2022
Dylan Bronn,28,2500000.0,2022
Eddie Salcedo,21,2500000.0,2022
Emil Konradsen Ceide,21,2500000.0,2022
Giacomo Bonaventura,33,2500000.0,2022
Giuseppe Pezzella,25,2500000.0,2022
Ignacio Pussetto,27,2500000.0,2022
José Luis Palomino,33,2500000.0,2022
Juan Cabal,22,2500000.0,2022
Kingsley Ehizibue,28,2500000.0,2022
Kristijan Bistrovic,25,2500000.0,2022
Liam Henderson,27,2500000.0,2022
Luca D'Andrea,18,2500000.0,2022
Luca Ranieri,24,2500000.0,2022
Mehdi Léris,25,2500000.0,2022
Raimonds Krollis,21,2500000.0,2022
Raúl Moro,20,2500000.0,2022
Roberto Soriano,32,2500000.0,2022
Tiemoué Bakayoko,28,2500000.0,2022
Tyronne Ebuehi,27,2500000.0,2022
William Troost-Ekong,29,2500000.0,2022
Pablo Galdames,26,2300000.0,2022
Petar Stojanović,27,2300000.0,2022
Samuele Birindelli,23,2300000.0,2022
Filip Benkovic,25,2200000.0,2022
Alberto Grassi,28,2000000.0,2022
Aleksa Terzic,23,2000000.0,2022
Alessandro Florenzi,32,2000000.0,2022
Cyril Ngonge,23,2000000.0,2022
Daniele Rugani,28,2000000.0,2022
Diego Valencia,23,2000000.0,2022
Emanuel Vignato,22,2000000.0,2022
Emmanuel Gyasi,29,2000000.0,2022
Giacomo Quagliata,23,2000000.0,2022
Gian Marco Ferrari,31,2000000.0,2022
Gonzalo Escalante,30,2000000.0,2022
Hans Nicolussi Caviglia,23,2000000.0,2022
Kristoffer Askildsen,22,2000000.0,2022
Leonardo Sernicola,25,2000000.0,2022
Liberato Cacace,22,2000000.0,2022
Lorenzo Venuti,28,2000000.0,2022
Manolo Gabbiadini,31,2000000.0,2022
Manuel De Luca,24,2000000.0,2022
Marko Lazetić,19,2000000.0,2022
Mattia Caldara,29,2000000.0,2022
Mohamed Salim Fares,27,2000000.0,2022
Nadir Zortea,24,2000000.0,2022
Nicolas Haas,27,2000000.0,2022
Pablo Rodríguez,21,2000000.0,2022
Panagiotis Retsos,24,2000000.0,2022
Pietro Terracciano,33,2000000.0,2022
Riccardo Saponara,31,2000000.0,2022
Ronaldo Vieira,24,2000000.0,2022
Sam Lammers,26,2000000.0,2022
Tommaso Augello,28,2000000.0,2022
Zlatan Ibrahimović,41,2000000.0,2022
Adolfo Gaich,24,1800000.0,2022
Ebrima Darboe,22,1800000.0,2022
Federico Di Francesco,29,1800000.0,2022
Filip Djuricic,31,1800000.0,2022
Filippo Ranocchia,22,1800000.0,2022
Grigoris Kastanos,25,1800000.0,2022
Kevin Lasagna,30,1800000.0,2022
Luca Zanimacchia,24,1800000.0,2022
Luka Lochoshvili,25,1800000.0,2022
Valerio Verre,29,1800000.0,2022
Denso Kasius,20,1700000.0,2022
Jacopo Segre,26,1700000.0,2022
Marko Pjaca,28,1700000.0,2022
Bartosz Bereszyński,30,1600000.0,2022
Pietro Ceccaroni,27,1600000.0,2022
Ajdin Hrustić,26,1500000.0,2022
Antonio Candreva,36,1500000.0,2022
Benjamin Tahirovic,20,1500000.0,2022
Daniel Samek,19,1500000.0,2022
Danilo D'Ambrosio,34,1500000.0,2022
Domen Crnigoj,27,1500000.0,2022
Federico Ceccherini,31,1500000.0,2022
Filippo Terracciano,20,1500000.0,2022
Francesco Caputo,35,1500000.0,2022
Grégoire Defrel,32,1500000.0,2022
Guillermo Ochoa,37,1500000.0,2022
Ibrahim Sulemana,20,1500000.0,2022
Jean-Daniel Akpa Akpro,30,1500000.0,2022
João Moutinho,25,1500000.0,2022
Leonardo Bonucci,36,1500000.0,2022
Leonardo Buta,21,1500000.0,2022
Luca Caldirola,32,1500000.0,2022
Marco Benassi,28,1500000.0,2022
Marco Sportiello,31,1500000.0,2022
Matija Nastasić,30,1500000.0,2022
Mattia Valoti,29,1500000.0,2022
Mikael Egill Ellertsson,21,1500000.0,2022
Mile Svilar,23,1500000.0,2022
Nicola Sansone,31,1500000.0,2022
Norbert Gyömbér,30,1500000.0,2022
Pedro,35,1500000.0,2022
Pepín Machín,26,1500000.0,2022
Viktor Kovalenko,27,1500000.0,2022
Yayah Kallon,22,1500000.0,2022
Alphadjo Cissè,16,1400000.0,2022
Francesco Di Mariano,27,1400000.0,2022
Gianluca Frabotta,24,1400000.0,2022
Luca Ravanelli,26,1400000.0,2022
Tolgay Arslan,32,1400000.0,2022
Mattia Destro,32,1300000.0,2022
Mehdi Bourabia,31,1300000.0,2022
Paolo Ghiglione,26,1300000.0,2022
Deyovaisio Zeefuik,25,1200000.0,2022
Frank Tsadjout,23,1200000.0,2022
Jaime Báez,28,1200000.0,2022
Maxime Leverbe,26,1200000.0,2022
Mert Çetin,26,1200000.0,2022
Tommaso Barbieri,20,1200000.0,2022
Tommaso Milanese,20,1200000.0,2022
Arturo Calabresi,27,1100000.0,2022
David Strelec,22,1100000.0,2022
Aaron Ciammaglichella,18,1000000.0,2022
Aleksandar Stankovic,17,1000000.0,2022
Alex Ferrari,28,1000000.0,2022
Andrea Consigli,36,1000000.0,2022
Bram Nuytinck,33,1000000.0,2022
Charalampos Lykogiannis,29,1000000.0,2022
Dalbert,29,1000000.0,2022
Franck Ribéry,40,1000000.0,2022
Franco Carboni,20,1000000.0,2022
Jayden Braaf,20,1000000.0,2022
Jeison Murillo,31,1000000.0,2022
Jesé,30,1000000.0,2022
Leo Stulac,28,1000000.0,2022
Luca Vignali,27,1000000.0,2022
Luigi Sepe,32,1000000.0,2022
Marco Palestra,18,1000000.0,2022
Milan Djuric,33,1000000.0,2022
Niccolò Pisilli,18,1000000.0,2022
Nicola Murru,28,1000000.0,2022
Riccardo Marchizza,25,1000000.0,2022
Tommaso Martinelli,17,1000000.0,2022
Enzo Barrenechea,22,900000.0,2022
Gvidas Gineitis,19,900000.0,2022
Mateusz Praszelik,22,900000.0,2022
Petko Hristov,24,900000.0,2022
Riccardo Pagano,18,900000.0,2022
Tommaso Cassandro,23,900000.0,2022
Vlad Chiricheș,33,900000.0,2022
Aimar Sher,20,800000.0,2022
Albin Ekdal,33,800000.0,2022
Alessandro Bianco,20,800000.0,2022
Andrea Barberis,29,800000.0,2022
Andrea Ranocchia,35,800000.0,2022
Antonio Raimondo,19,800000.0,2022
Christian Gytkjaer,33,800000.0,2022
Cosimo da Graça,21,800000.0,2022
Cristian Buonaiuto,30,800000.0,2022
Daniele Montevago,20,800000.0,2022
Ebenezer Akinsanmiro,18,800000.0,2022
Filippo Missori,19,800000.0,2022
Flavio Paoletti,20,800000.0,2022
Gabriele Guarino,19,800000.0,2022
Gary Medel,35,800000.0,2022
Giacomo Faticanti,18,800000.0,2022
Leonardo Mendicino,17,800000.0,2022
Matteo Bianchetti,30,800000.0,2022
Mattia Zanotti,20,800000.0,2022
Michael Kayode,18,800000.0,2022
Mirko Marić,28,800000.0,2022
Pedro Obiang,31,800000.0,2022
Salva Ferrer,25,800000.0,2022
Samuele Perisan,25,800000.0,2022
Thórir Jóhann Helgason,22,800000.0,2022
Tomás Rincón,35,800000.0,2022
Valentin Antov,22,800000.0,2022
Wajdi Kechrida,27,800000.0,2022
Diego González,20,750000.0,2022
Elio Capradossi,27,750000.0,2022
Giovanni Crociata,25,750000.0,2022
Simone Romagnoli,33,750000.0,2022
Alessandro Cortinovis,22,700000.0,2022
Alessandro Pio Riccio,21,700000.0,2022
Dimitrije Kamenovic,22,700000.0,2022
Lorenzo Amatucci,19,700000.0,2022
Marco D'Alessandro,32,700000.0,2022
Martin Palumbo,21,700000.0,2022
Michele Castagnetti,33,700000.0,2022
Tio Cipot,20,700000.0,2022
Valerio Mantovani,27,700000.0,2022
Warren Bondo,19,700000.0,2022
Wisdom Amey,17,700000.0,2022
Salvatore Molina,31,650000.0,2022
Filippo Distefano,19,600000.0,2022
Joel Voelkerling Persson,20,600000.0,2022
Kacper Urbanski,18,600000.0,2022
Niklas Pyyhtiä,19,600000.0,2022
Nikola Sekulov,21,600000.0,2022
Samuel Mraz,26,600000.0,2022
Samuele Vignato,19,600000.0,2022
Simone Trimboli,21,600000.0,2022
Gabriele Ferrarini,23,550000.0,2022
Alessandro Micai,29,500000.0,2022
Alessandro Sorrentino,21,500000.0,2022
Andrea Conti,29,500000.0,2022
Brian Bayeye,23,500000.0,2022
Duccio Degli Innocenti,20,500000.0,2022
Fabio Quagliarella,40,500000.0,2022
Gerard Yepes,20,500000.0,2022
Giulio Donati,33,500000.0,2022
Lorenzo Tonelli,33,500000.0,2022
Medon Berisha,19,500000.0,2022
Michel Adopo,22,500000.0,2022
Michele Cerofolini,24,500000.0,2022
Miguel Veloso,37,500000.0,2022
Nikita Contini,27,500000.0,2022
Salvatore Sirigu,36,500000.0,2022
Samir Handanovič,38,500000.0,2022
Telasco Segovia,20,500000.0,2022
Vivaldo Semedo,18,500000.0,2022
Edoardo Vergani,22,450000.0,2022
Emil Kornvig,23,450000.0,2022
Federico Ravaglia,23,450000.0,2022
Herculano Nabian,19,450000.0,2022
Matteo Angeli,20,450000.0,2022
Pawel Jaroszynski,28,450000.0,2022
Alessandro Fontanarosa,20,400000.0,2022
Alessandro Sersanti,21,400000.0,2022
Alessandro Tuia,33,400000.0,2022
Ciprian Tătărușanu,37,400000.0,2022
Davide Merola,23,400000.0,2022
Etrit Berisha,34,400000.0,2022
Federico Fazio,36,400000.0,2022
Filippo Romagna,26,400000.0,2022
Francesco Bardi,31,400000.0,2022
Gabriel Brazão,22,400000.0,2022
Ilija Nestorovski,33,400000.0,2022
Ivan Radovanovic,34,400000.0,2022
Jacopo Sala,31,400000.0,2022
Jeroen Zoet,32,400000.0,2022
Jordan Majchrzak,18,400000.0,2022
Kastriot Dermaku,31,400000.0,2022
Leandro Sanca,23,400000.0,2022
Lorenzo De Silvestri,35,400000.0,2022
Lorenzo Malagrida,19,400000.0,2022
Martin Turk,19,400000.0,2022
Marvin Zeegelaar,32,400000.0,2022
Mattia Compagnon,21,400000.0,2022
Mouhamadou Sarr,26,400000.0,2022
Reda Boultam,25,400000.0,2022
Tommaso Vannucchi,16,400000.0,2022
Alessandro Russo,22,350000.0,2022
Devis Vásquez,25,350000.0,2022
Leonardo Capezzi,28,350000.0,2022
Michele Cavion,28,350000.0,2022
Samuel Di Carmine,34,350000.0,2022
Andreas Jungdal,21,300000.0,2022
Ante Coric,26,300000.0,2022
Aurélien Nguiamba,24,300000.0,2022
Filippo Tripi,21,300000.0,2022
Frédéric Veseli,30,300000.0,2022
Ibrahima Mbaye,28,300000.0,2022
James Abankwah,19,300000.0,2022
Luca Gemello,22,300000.0,2022
Maissa Ndiaye,21,300000.0,2022
Marcin Listkowski,25,300000.0,2022
Marios Ikonomou,30,300000.0,2022
Matthew Garbett,21,300000.0,2022
Sanasi Sy,24,300000.0,2022
Simone Edera,26,300000.0,2022
Ștefan Radu,36,300000.0,2022
Suf Podgoreanu,21,300000.0,2022
Djavan Anderson,28,275000.0,2022
Axel Guessand,18,250000.0,2022
Dimitrios Keramitsis,18,250000.0,2022
Emmanuel Ekong,21,250000.0,2022
Federico Magro,18,250000.0,2022
Julius Beck,18,250000.0,2022
Kingsley Michael,23,250000.0,2022
Leonardo Colombo,18,250000.0,2022
Lorenzo Ignacchiti,19,250000.0,2022
Mato Jajalo,35,250000.0,2022
Paolo Bartolomei,33,250000.0,2022
Riccardo Stivanello,19,250000.0,2022
Alex Cordaz,40,200000.0,2022
Ali Dembélé,19,200000.0,2022
Ange Caumenan N'Guessan,19,200000.0,2022
Carlo Pinsoglio,33,200000.0,2022
Claudio Cassano,19,200000.0,2022
Costantino Favasuli,19,200000.0,2022
Daniel Ciofani,37,200000.0,2022
Daniele Padelli,37,200000.0,2022
Dimo Krastev,20,200000.0,2022
Federico Brancolini,21,200000.0,2022
Gian Marco Crespi,22,200000.0,2022
Gianluca Saro,23,200000.0,2022
Giovanni Garofani,20,200000.0,2022
Iacopo Regonesi,19,200000.0,2022
Issiaka Kamate,18,200000.0,2022
Jacopo Furlan,30,200000.0,2022
Joshua Tenkorang,23,200000.0,2022
Karim Zedadka,23,200000.0,2022
Lovro Stubljar,18,200000.0,2022
Luca Marrone,33,200000.0,2022
Luigi Cherubini,19,200000.0,2022
Nicola Bagnolini,19,200000.0,2022
Samuele Angori,19,200000.0,2022
Simone Perilli,28,200000.0,2022
Vincenzo Fiorillo,33,200000.0,2022
William Bianda,23,200000.0,2022
Alessandro Renzi,19,175000.0,2022
Jan Oliveras,18,175000.0,2022
Julian Kristoffersen,26,175000.0,2022
Tommaso De Nipoti,19,175000.0,2022
Christian Acella,20,150000.0,2022
Davide Bragantini,19,150000.0,2022
Denis Cazzadori,19,150000.0,2022
Dennis Curatolo,19,150000.0,2022
Dennis Politic,23,150000.0,2022
Endri Muhameti,18,150000.0,2022
Federico Caia,20,150000.0,2022
Gioele Zacchi,19,150000.0,2022
Hubert Idasiak,21,150000.0,2022
Jacopo Seghetti,18,150000.0,2022
Lapo Nava,19,150000.0,2022
Marco Bleve,27,150000.0,2022
Marius Adamonis,26,150000.0,2022
Mihailo Ivanovic,18,150000.0,2022
Nicolò Bertola,20,150000.0,2022
Pietro Boer,21,150000.0,2022
Sheriff Kassama,18,150000.0,2022
Andrea Bozzolan,19,125000.0,2022
Luigi Caccavo,19,125000.0,2022
Mannah Chiwisa,19,125000.0,2022
Matteo Colombo,19,125000.0,2022
Mattia Motolese,19,125000.0,2022
Adrian Cannavaro,19,100000.0,2022
Alberto Basso Ricci,19,100000.0,2022
Andrea Ferraris,20,100000.0,2022
Andrei Coubiș,19,100000.0,2022
Antonio Mirante,39,100000.0,2022
Antonio Pio Iervolino,20,100000.0,2022
Corentin Louakima,20,100000.0,2022
Dorian Ciezkowski,22,100000.0,2022
Edoardo Pieragnolo,20,100000.0,2022
Elia Tantalocchi,19,100000.0,2022
Eugenio Lamanna,33,100000.0,2022
Francesco Rossi,32,100000.0,2022
Gabriele Baldi,18,100000.0,2022
Gabriele Indragoli,19,100000.0,2022
Gianluca Pegolo,42,100000.0,2022
Lukas Vorlicky,21,100000.0,2022
Marco Bertini,20,100000.0,2022
Mats Lemmens,21,100000.0,2022
Matteo Falasca,19,100000.0,2022
Mattia Chiesa,22,100000.0,2022
Nicola Ravaglia,34,100000.0,2022
Nikolaos Botis,19,100000.0,2022
Pasquale Allocca,18,100000.0,2022
Petar Zovko,21,100000.0,2022
Samir Ujkani,34,100000.0,2022
Simone Muratore,25,100000.0,2022
Tommaso Bertini,19,100000.0,2022
Tommaso Del Lungo,19,100000.0,2022
Alberto Centis,19,75000.0,2022
Andrei Motoc,20,75000.0,2022
Antonio Gala,19,75000.0,2022
Antonis Siatounis,20,75000.0,2022
Brian Silva,20,75000.0,2022
Fabio Andrea Ruggeri,18,75000.0,2022
Jasper Samooja,19,75000.0,2022
Joselito,19,75000.0,2022
Leo dos Reis,20,75000.0,2022
Lorenzo Bernasconi,19,75000.0,2022
Lorenzo Villa,19,75000.0,2022
Niccolò Cocetta,19,75000.0,2022
Romano Floriani Mussolini,20,75000.0,2022
Valerio Boffelli,18,75000.0,2022
Alessandro Berardi,32,50000.0,2022
Andres Şfaiţ,18,50000.0,2022
Davide Marfella,23,50000.0,2022
Edoardo Piana,19,50000.0,2022
Federico Marchetti,40,50000.0,2022
Gian Marco Fantoni,19,50000.0,2022
Luca Borghesan,19,50000.0,2022
Matteo Fiorenza,20,50000.0,2022
Ognjen Stijepovic,23,50000.0,2022
Riccardo Castagnaviz,20,50000.0,2022
Simone Giorgeschi,19,50000.0,2022
Alessandro Falleni,20,25000.0,2022
Andrea Sorrentino,18,25000.0,2022
Arttu Lötjönen,19,25000.0,2022
Jacopo De Matteis,20,25000.0,2022
Jacopo Del Bello,18,25000.0,2022
Leonardo Gabelli,21,25000.0,2022
Leonardo Pedicillo,20,25000.0,2022
Mattia Ciucci,20,25000.0,2022
Paolo Gardoni,18,25000.0,2022
Simone Scaglia,18,25000.0,2022
Federico Zorzi,19,10000.0,2022
Giacomo Toniolo,19,10000.0,2022
Leonardo Dido,19,10000.0,2022
Matteo Bassi,19,10000.0,2022
Sebas Wade,20,10000.0,2022
Diego Russo,18,,2022
Francesco Raffaelli,18,,2022
Gabriel Paletta,37,,2022
Kevin Bruno,18,,2022
Manuel Ravasio,17,,2022
Orji Okwonkwo,25,,2022
Pietro Candelari,18,,2022
Samuel Ntanda,18,,2022
Lautaro Martínez,26,110000000.0,2023
Victor Osimhen,25,100000000.0,2023
Rafael Leão,25,90000000.0,2023
Khvicha Kvaratskhelia,23,80000000.0,2023
Nicolò Barella,27,80000000.0,2023
Alessandro Bastoni,25,70000000.0,2023
Dušan Vlahović,24,65000000.0,2023
Marcus Thuram,26,65000000.0,2023
Bremer,27,60000000.0,2023
Theo Hernández,26,60000000.0,2023
Benjamin Pavard,28,50000000.0,2023
Federico Dimarco,26,50000000.0,2023
Joshua Zirkzee,23,50000000.0,2023
Teun Koopmeiners,26,50000000.0,2023
Giorgio Scalvini,20,45000000.0,2023
Hakan Çalhanoğlu,30,45000000.0,2023
Ademola Lookman,26,40000000.0,2023
Christian Pulisic,25,40000000.0,2023
Éderson,24,40000000.0,2023
Fikayo Tomori,26,40000000.0,2023
Mike Maignan,28,38000000.0,2023
Adrien Rabiot,29,35000000.0,2023
Alessandro Buongiorno,25,35000000.0,2023
Davide Frattesi,24,35000000.0,2023
Federico Chiesa,26,35000000.0,2023
Gianluca Scamacca,25,35000000.0,2023
Nico González,26,35000000.0,2023
Charles De Ketelaere,23,34000000.0,2023
Albert Gudmundsson,27,30000000.0,2023
Ismaël Bennacer,26,30000000.0,2023
Kenan Yıldız,19,30000000.0,2023
Riccardo Calafiori,22,30000000.0,2023
Romelu Lukaku,31,30000000.0,2023
Tammy Abraham,26,30000000.0,2023
Tijjani Reijnders,25,30000000.0,2023
Jerdy Schouten,27,28000000.0,2023
Manuel Locatelli,26,28000000.0,2023
Stanislav Lobotka,29,28000000.0,2023
Weston McKennie,25,28000000.0,2023
Frank Anguissa,28,27000000.0,2023
Andrea Cambiaso,24,25000000.0,2023
Evan Ndicka,24,25000000.0,2023
Giacomo Raspadori,24,25000000.0,2023
Gianluca Mancini,28,25000000.0,2023
Lorenzo Pellegrini,28,25000000.0,2023
Malick Thiaw,22,25000000.0,2023
Matías Soulé,21,25000000.0,2023
Mattéo Guendouzi,25,25000000.0,2023
Michael Kayode,19,25000000.0,2023
Perr Schuurs,24,25000000.0,2023
Radu Drăgușin,22,25000000.0,2023
Ruben Loftus-Cheek,28,25000000.0,2023
Wilfried Singo,23,25000000.0,2023
Denzel Dumfries,28,24000000.0,2023
Lewis Ferguson,24,24000000.0,2023
Carlos Augusto,25,22000000.0,2023
Jesper Lindstrøm,24,22000000.0,2023
Piotr Zieliński,30,22000000.0,2023
Samuele Ricci,22,22000000.0,2023
Sofyan Amrabat,27,22000000.0,2023
Yunus Musah,21,22000000.0,2023
Beto,26,20000000.0,2023
Bryan Cristante,29,20000000.0,2023
El Bilal Touré,22,20000000.0,2023
Eljif Elmas,24,20000000.0,2023
