"Season","Player_URL","comp_name","region","country","season_start_year","squad","player_num","player_name","player_position","player_dob","player_age","player_nationality","current_club","player_height_mtrs","player_foot","date_joined","joined_from","contract_expiry","player_market_value_euro"
"2023","https://www.transfermarkt.com/jonas-hofmann/profil/spieler/7161","Bundesliga","Europe","Germany",2023,"Bayer 04 Leverkusen","7","Jonas Hofmann","Attacking Midfield",1992-07-14,31,"Germany","Bayer 04 Leverkusen","1.76","right","2023-07-05","Borussia Mönchengladbach",NA,1e+07
"2023","https://www.transfermarkt.com/josha-vagnoman/profil/spieler/448258","Bundesliga","Europe","Germany",2023,"VfB Stuttgart","4","Josha Vagnoman","Right-Back",2000-12-11,23,"Germany","VfB Stuttgart","1.9","right","2022-07-09","Hamburger SV",NA,1e+07
"2023","https://www.transfermarkt.com/luca-netz/profil/spieler/524285","Bundesliga","Europe","Germany",2023,"Borussia Mönchengladbach","20","Luca Netz","Left-Back",2003-05-15,21,"Germany","Borussia Mönchengladbach","1.84","left","2021-08-06","Hertha BSC",NA,1e+07
"2023","https://www.transfermarkt.com/matthias-ginter/profil/spieler/124502","Bundesliga","Europe","Germany",2023,"SC Freiburg","28","Matthias Ginter","Centre-Back",1994-01-19,30,"Germany","SC Freiburg","1.89","right","2022-07-01","Borussia Mönchengladbach",NA,1e+07
"2023","https://www.transfermarkt.com/maximilian-eggestein/profil/spieler/190284","Bundesliga","Europe","Germany",2023,"SC Freiburg","8","Maximilian Eggestein","Central Midfield",1996-12-08,27,"Germany","SC Freiburg","1.81","right","2021-08-18","SV Werder Bremen",NA,1e+07
"2023","https://www.transfermarkt.com/maximilian-wober/profil/spieler/263361","Bundesliga","Europe","Germany",2023,"Borussia Mönchengladbach","39","Maximilian Wöber","Centre-Back",1998-02-04,26,"Austria","Leeds United","1.88","left","2023-07-31","Leeds United",NA,1e+07
"2023","https://www.transfermarkt.com/mergim-berisha/profil/spieler/307924","Bundesliga","Europe","Germany",2023,"TSG 1899 Hoffenheim","7","Mergim Berisha","Centre-Forward",1998-05-11,26,"Germany","FC Augsburg","1.88","right","2023-08-30","FC Augsburg",NA,1e+07
"2023","https://www.transfermarkt.com/nico-elvedi/profil/spieler/192635","Bundesliga","Europe","Germany",2023,"Borussia Mönchengladbach","30","Nico Elvedi","Centre-Back",1996-09-30,27,"Switzerland","Borussia Mönchengladbach","1.89","right","2015-07-01","FC Zürich",NA,1e+07
"2023","https://www.transfermarkt.com/noah-atubolu/profil/spieler/526845","Bundesliga","Europe","Germany",2023,"SC Freiburg","1","Noah Atubolu","Goalkeeper",2002-05-25,22,"Germany","SC Freiburg","1.9","right","2021-07-01","SC Freiburg II",NA,1e+07
"2023","https://www.transfermarkt.com/ozan-kabak/profil/spieler/361260","Bundesliga","Europe","Germany",2023,"TSG 1899 Hoffenheim","5","Ozan Kabak","Centre-Back",2000-03-25,24,"Türkiye","TSG 1899 Hoffenheim","1.87","right","2022-07-23","FC Schalke 04",NA,1e+07
"2023","https://www.transfermarkt.com/rocco-reitz/profil/spieler/467434","Bundesliga","Europe","Germany",2023,"Borussia Mönchengladbach","27","Rocco Reitz","Central Midfield",2002-05-29,22,"Germany","Borussia Mönchengladbach","1.76","right","2020-07-01","Borussia Mönchengladbach U19",NA,1e+07
"2023","https://www.transfermarkt.com/romano-schmid/profil/spieler/346853","Bundesliga","Europe","Germany",2023,"SV Werder Bremen","20","Romano Schmid","Attacking Midfield",2000-01-27,24,"Austria","SV Werder Bremen","1.68","right","2019-01-03","Red Bull Salzburg",NA,1e+07
"2023","https://www.transfermarkt.com/salih-ozcan/profil/spieler/244940","Bundesliga","Europe","Germany",2023,"Borussia Dortmund","6","Salih Özcan","Defensive Midfield",1998-01-11,26,"Türkiye","Borussia Dortmund","1.83","right","2022-07-01","1.FC Köln",NA,1e+07
"2023","https://www.transfermarkt.com/sebastien-haller/profil/spieler/181375","Bundesliga","Europe","Germany",2023,"Borussia Dortmund","9","Sébastien Haller","Centre-Forward",1994-06-22,30,"Cote d'Ivoire","FC Utrecht","1.9","right","2022-07-06","Ajax Amsterdam",NA,1e+07
"2023","https://www.transfermarkt.com/sheraldo-becker/profil/spieler/188888","Bundesliga","Europe","Germany",2023,"1.FC Union Berlin","27","Sheraldo Becker","Left Winger",1995-02-09,29,"Suriname","Real Sociedad","1.8","right","2019-07-01","ADO Den Haag",NA,1e+07
"2023","https://www.transfermarkt.com/silas/profil/spieler/612826","Bundesliga","Europe","Germany",2023,"VfB Stuttgart","14","Silas","Right Winger",1998-10-06,25,"DR Congo","Red Star Belgrade","1.89","right","2019-08-13","Paris FC",NA,1e+07
"2023","https://www.transfermarkt.com/willi-orban/profil/spieler/93740","Bundesliga","Europe","Germany",2023,"RB Leipzig","4","Willi Orbán","Centre-Back",1992-11-03,31,"Hungary","RB Leipzig","1.86","right","2015-07-01","1.FC Kaiserslautern",NA,1e+07
"2023","https://www.transfermarkt.com/andreas-hanche-olsen/profil/spieler/370683","Bundesliga","Europe","Germany",2023,"1.FSV Mainz 05","25","Andreas Hanche-Olsen","Centre-Back",1997-01-17,27,"Norway","1.FSV Mainz 05","1.85","right","2023-01-13","KAA Gent",NA,9e+06
"2023","https://www.transfermarkt.com/arne-engels/profil/spieler/565435","Bundesliga","Europe","Germany",2023,"FC Augsburg","27","Arne Engels","Central Midfield",2003-09-08,20,"Belgium","Celtic FC","1.85","right","2023-01-03","Club NXT",NA,9e+06
"2023","https://www.transfermarkt.com/jamie-leweling/profil/spieler/518505","Bundesliga","Europe","Germany",2023,"VfB Stuttgart","18","Jamie Leweling","Right Winger",2001-02-26,23,"Germany","VfB Stuttgart","1.85","both","2024-07-01","1.FC Union Berlin",NA,9e+06
"2023","https://www.transfermarkt.com/jeff-chabot/profil/spieler/303219","Bundesliga","Europe","Germany",2023,"1.FC Köln","24","Jeff Chabot","Centre-Back",1998-02-12,26,"Germany","VfB Stuttgart","1.95","left","2023-07-01","UC Sampdoria",NA,9e+06
"2023","https://www.transfermarkt.com/justin-njinmah/profil/spieler/596153","Bundesliga","Europe","Germany",2023,"SV Werder Bremen","17","Justin Njinmah","Right Winger",2000-11-15,23,"Germany","SV Werder Bremen","1.85","right","2022-01-05","SV Werder Bremen II",NA,9e+06
"2023","https://www.transfermarkt.com/marvin-ducksch/profil/spieler/125103","Bundesliga","Europe","Germany",2023,"SV Werder Bremen","7","Marvin Ducksch","Centre-Forward",1994-03-07,30,"Germany","SV Werder Bremen","1.88","right","2021-08-25","Hannover 96",NA,9e+06
"2023","https://www.transfermarkt.com/vincenzo-grifo/profil/spieler/185077","Bundesliga","Europe","Germany",2023,"SC Freiburg","32","Vincenzo Grifo","Left Winger",1993-04-07,31,"Italy","SC Freiburg","1.8","right","2019-09-02","TSG 1899 Hoffenheim",NA,9e+06
"2023","https://www.transfermarkt.com/julien-duranville/profil/spieler/819215","Bundesliga","Europe","Germany",2023,"Borussia Dortmund","16","Julien Duranville","Left Winger",2006-05-05,18,"Belgium","Borussia Dortmund","1.73","right","2023-01-27","RSC Anderlecht",NA,8500000
"2023","https://www.transfermarkt.com/david-jurasek/profil/spieler/500054","Bundesliga","Europe","Germany",2023,"TSG 1899 Hoffenheim","19","David Jurásek","Left-Back",2000-08-07,23,"Czech Republic","TSG 1899 Hoffenheim","1.83","left","2024-01-22","SL Benfica",NA,8e+06
"2023","https://www.transfermarkt.com/lukas-klostermann/profil/spieler/215599","Bundesliga","Europe","Germany",2023,"RB Leipzig","16","Lukas Klostermann","Centre-Back",1996-06-03,28,"Germany","RB Leipzig","1.89","right","2014-08-22","VfL Bochum",NA,8e+06
"2023","https://www.transfermarkt.com/michael-gregoritsch/profil/spieler/120205","Bundesliga","Europe","Germany",2023,"SC Freiburg","38","Michael Gregoritsch","Centre-Forward",1994-04-18,30,"Austria","SC Freiburg","1.93","left","2022-07-08","FC Augsburg",NA,8e+06
"2023","https://www.transfermarkt.com/rafael-borre/profil/spieler/323831","Bundesliga","Europe","Germany",2023,"SV Werder Bremen","19","Rafael Borré","Centre-Forward",1995-09-15,28,"Colombia","Sport Club Internacional","1.74","right","2023-09-01","Eintracht Frankfurt",NA,8e+06
"2023","https://www.transfermarkt.com/robin-hack/profil/spieler/284010","Bundesliga","Europe","Germany",2023,"Borussia Mönchengladbach","25","Robin Hack","Left Winger",1998-08-27,25,"Germany","Borussia Mönchengladbach","1.78","right","2023-07-01","Arminia Bielefeld",NA,8e+06
"2023","https://www.transfermarkt.com/thomas-muller/profil/spieler/58358","Bundesliga","Europe","Germany",2023,"Bayern Munich","25","Thomas Müller","Second Striker",1989-09-13,34,"Germany","Bayern Munich","1.85","right","2009-07-01","FC Bayern Munich II",NA,8e+06
"2023","https://www.transfermarkt.com/tomas-cvancara/profil/spieler/544148","Bundesliga","Europe","Germany",2023,"Borussia Mönchengladbach","31","Tomas Cvancara","Centre-Forward",2000-08-13,23,"Czech Republic","Borussia Mönchengladbach","1.9","right","2023-07-14","AC Sparta Prague",NA,8e+06
"2023","https://www.transfermarkt.com/borna-sosa/profil/spieler/293194","Bundesliga","Europe","Germany",2023,"VfB Stuttgart","-","Borna Sosa","Left Midfield",1998-01-21,26,"Croatia","Torino FC","1.87","left","2018-07-01","GNK Dinamo Zagreb",NA,7500000
"2023","https://www.transfermarkt.com/eric-martel/profil/spieler/597000","Bundesliga","Europe","Germany",2023,"1.FC Köln","6","Eric Martel","Defensive Midfield",2002-04-29,22,"Germany","1.FC Köln","1.88","right","2022-07-01","RB Leipzig",NA,7500000
"2023","https://www.transfermarkt.com/jean-matteo-bahoya/profil/spieler/939964","Bundesliga","Europe","Germany",2023,"Eintracht Frankfurt","19","Jean-Mattéo Bahoya","Left Winger",2005-05-07,19,"France","Eintracht Frankfurt","1.8","right","2024-01-25","Angers SCO",NA,7500000
"2023","https://www.transfermarkt.com/jens-stage/profil/spieler/289835","Bundesliga","Europe","Germany",2023,"SV Werder Bremen","6","Jens Stage","Central Midfield",1996-11-08,27,"Denmark","SV Werder Bremen","1.87","right","2022-07-01","FC Copenhagen",NA,7500000
"2023","https://www.transfermarkt.com/josip-juranovic/profil/spieler/362977","Bundesliga","Europe","Germany",2023,"1.FC Union Berlin","18","Josip Juranovic","Right-Back",1995-08-16,28,"Croatia","1.FC Union Berlin","1.73","right","2023-01-22","Celtic FC",NA,7500000
"2023","https://www.transfermarkt.com/kevin-paredes/profil/spieler/711517","Bundesliga","Europe","Germany",2023,"VfL Wolfsburg","40","Kevin Paredes","Left Midfield",2003-05-07,21,"United States","VfL Wolfsburg","1.75","left","2022-01-28","D.C. United",NA,7500000
"2023","https://www.transfermarkt.com/marco-friedl/profil/spieler/156990","Bundesliga","Europe","Germany",2023,"SV Werder Bremen","32","Marco Friedl","Centre-Back",1998-03-16,26,"Austria","SV Werder Bremen","1.87","left","2019-07-01","Bayern Munich",NA,7500000
"2023","https://www.transfermarkt.com/moritz-jenz/profil/spieler/460245","Bundesliga","Europe","Germany",2023,"VfL Wolfsburg","25","Moritz Jenz","Centre-Back",1999-04-30,25,"Germany","1.FSV Mainz 05","1.9","right","2023-07-01","FC Lorient",NA,7500000
"2023","https://www.transfermarkt.com/niels-nkounkou/profil/spieler/591193","Bundesliga","Europe","Germany",2023,"Eintracht Frankfurt","29","Niels Nkounkou","Left-Back",2000-11-01,23,"France","Eintracht Frankfurt","1.8","left","2023-09-01","AS Saint-Étienne",NA,7500000
"2023","https://www.transfermarkt.com/ruben-vargas/profil/spieler/345886","Bundesliga","Europe","Germany",2023,"FC Augsburg","16","Rubén Vargas","Left Winger",1998-08-05,25,"Switzerland","Sevilla FC","1.79","right","2019-07-01","FC Luzern",NA,7500000
"2023","https://www.transfermarkt.com/alassane-plea/profil/spieler/167329","Bundesliga","Europe","Germany",2023,"Borussia Mönchengladbach","14","Alassane Pléa","Centre-Forward",1993-03-10,31,"France","Borussia Mönchengladbach","1.81","right","2018-07-13","OGC Nice",NA,7e+06
"2023","https://www.transfermarkt.com/anthony-caci/profil/spieler/453016","Bundesliga","Europe","Germany",2023,"1.FSV Mainz 05","19","Anthony Caci","Right Midfield",1997-07-01,26,"France","1.FSV Mainz 05","1.84","right","2022-07-01","RC Strasbourg Alsace",NA,7e+06
"2023","https://www.transfermarkt.com/anthony-rouault/profil/spieler/690799","Bundesliga","Europe","Germany",2023,"VfB Stuttgart","29","Anthony Rouault","Centre-Back",2001-05-29,23,"France","Stade Rennais FC","1.86","right","2024-07-01","FC Toulouse",NA,7e+06
"2023","https://www.transfermarkt.com/felix-uduokhai/profil/spieler/278343","Bundesliga","Europe","Germany",2023,"FC Augsburg","19","Felix Uduokhai","Centre-Back",1997-09-09,26,"Germany","Besiktas JK","1.93","left","2020-07-01","VfL Wolfsburg",NA,7e+06
"2023","https://www.transfermarkt.com/florian-neuhaus/profil/spieler/278332","Bundesliga","Europe","Germany",2023,"Borussia Mönchengladbach","10","Florian Neuhaus","Central Midfield",1997-03-16,27,"Germany","Borussia Mönchengladbach","1.85","right","2017-07-01","TSV 1860 Munich",NA,7e+06
"2023","https://www.transfermarkt.com/grischa-promel/profil/spieler/234029","Bundesliga","Europe","Germany",2023,"TSG 1899 Hoffenheim","6","Grischa Prömel","Central Midfield",1995-01-09,29,"Germany","TSG 1899 Hoffenheim","1.84","right","2022-07-01","1.FC Union Berlin",NA,7e+06
"2023","https://www.transfermarkt.com/lucas-tousart/profil/spieler/353948","Bundesliga","Europe","Germany",2023,"1.FC Union Berlin","29","Lucas Tousart","Defensive Midfield",1997-04-29,27,"France","1.FC Union Berlin","1.84","right","2023-07-19","Hertha BSC",NA,7e+06
"2023","https://www.transfermarkt.com/matej-kovar/profil/spieler/550829","Bundesliga","Europe","Germany",2023,"Bayer 04 Leverkusen","17","Matej Kovar","Goalkeeper",2000-05-17,24,"Czech Republic","Bayer 04 Leverkusen","1.96","right","2023-08-15","Manchester United",NA,7e+06
"2023","https://www.transfermarkt.com/maximilian-arnold/profil/spieler/117674","Bundesliga","Europe","Germany",2023,"VfL Wolfsburg","27","Maximilian Arnold","Central Midfield",1994-05-27,30,"Germany","VfL Wolfsburg","1.84","left","2012-01-01","VfL Wolfsburg U19",NA,7e+06
"2023","https://www.transfermarkt.com/nadiem-amiri/profil/spieler/232454","Bundesliga","Europe","Germany",2023,"Bayer 04 Leverkusen","11","Nadiem Amiri","Central Midfield",1996-10-27,27,"Germany","1.FSV Mainz 05","1.8","right","2019-07-30","TSG 1899 Hoffenheim",NA,7e+06
"2023","https://www.transfermarkt.com/patrick-osterhage/profil/spieler/443331","Bundesliga","Europe","Germany",2023,"VfL Bochum","6","Patrick Osterhage","Central Midfield",2000-02-01,24,"Germany","SC Freiburg","1.86","left","2021-07-01","Borussia Dortmund II",NA,7e+06
"2023","https://www.transfermarkt.com/ramy-bensebaini/profil/spieler/284732","Bundesliga","Europe","Germany",2023,"Borussia Dortmund","5","Ramy Bensebaini","Left-Back",1995-04-16,29,"Algeria","Borussia Dortmund","1.87","left","2023-07-01","Borussia Mönchengladbach",NA,7e+06
"2023","https://www.transfermarkt.com/ridle-baku/profil/spieler/327251","Bundesliga","Europe","Germany",2023,"VfL Wolfsburg","20","Ridle Baku","Right-Back",1998-04-08,26,"Germany","RB Leipzig","1.76","right","2020-10-01","1.FSV Mainz 05",NA,7e+06
"2023","https://www.transfermarkt.com/sebastiaan-bornauw/profil/spieler/338629","Bundesliga","Europe","Germany",2023,"VfL Wolfsburg","3","Sebastiaan Bornauw","Centre-Back",1999-03-22,25,"Belgium","VfL Wolfsburg","1.91","right","2021-07-16","1.FC Köln",NA,7e+06
"2023","https://www.transfermarkt.com/senne-lynen/profil/spieler/338668","Bundesliga","Europe","Germany",2023,"SV Werder Bremen","14","Senne Lynen","Defensive Midfield",1999-02-19,25,"Belgium","SV Werder Bremen","1.85","right","2023-08-08","Union Saint-Gilloise",NA,7e+06
"2023","https://www.transfermarkt.com/umut-tohumcu/profil/spieler/569031","Bundesliga","Europe","Germany",2023,"TSG 1899 Hoffenheim","40","Umut Tohumcu","Central Midfield",2004-08-11,19,"Germany","TSG 1899 Hoffenheim","1.75","right","2023-01-18","TSG 1899 Hoffenheim II",NA,7e+06
"2023","https://www.transfermarkt.com/vaclav-cerny/profil/spieler/242063","Bundesliga","Europe","Germany",2023,"VfL Wolfsburg","7","Vaclav Cerny","Right Winger",1997-10-17,26,"Czech Republic","Rangers FC","1.82","left","2023-07-01","Twente Enschede FC",NA,7e+06
"2023","https://www.transfermarkt.com/florian-grillitsch/profil/spieler/195736","Bundesliga","Europe","Germany",2023,"TSG 1899 Hoffenheim","11","Florian Grillitsch","Defensive Midfield",1995-08-07,28,"Austria","Real Valladolid CF","1.87","right","2023-07-01","Ajax Amsterdam",NA,6500000
"2023","https://www.transfermarkt.com/kristijan-jakic/profil/spieler/374954","Bundesliga","Europe","Germany",2023,"Eintracht Frankfurt","6","Kristijan Jakic","Defensive Midfield",1997-05-14,27,"Croatia","FC Augsburg","1.84","right","2022-07-01","GNK Dinamo Zagreb",NA,6500000
"2023","https://www.transfermarkt.com/aissa-laidouni/profil/spieler/233782","Bundesliga","Europe","Germany",2023,"1.FC Union Berlin","20","Aïssa Laïdouni","Central Midfield",1996-12-13,27,"Tunisia","Al-Wakrah SC","1.84","right","2023-01-27","Ferencvárosi TC",NA,6e+06
"2023","https://www.transfermarkt.com/jakub-kaminski/profil/spieler/407098","Bundesliga","Europe","Germany",2023,"VfL Wolfsburg","16","Jakub Kaminski","Left Winger",2002-06-05,22,"Poland","VfL Wolfsburg","1.79","right","2022-07-01","Lech Poznan",NA,6e+06
"2023","https://www.transfermarkt.com/jonas-omlin/profil/spieler/247915","Bundesliga","Europe","Germany",2023,"Borussia Mönchengladbach","1","Jonas Omlin","Goalkeeper",1994-01-10,30,"Switzerland","Borussia Mönchengladbach","1.9","right","2023-01-19","Montpellier HSC",NA,6e+06
"2023","https://www.transfermarkt.com/julian-weigl/profil/spieler/196792","Bundesliga","Europe","Germany",2023,"Borussia Mönchengladbach","8","Julian Weigl","Defensive Midfield",1995-09-08,28,"Germany","Borussia Mönchengladbach","1.86","right","2023-07-01","SL Benfica",NA,6e+06
"2023","https://www.transfermarkt.com/keven-schlotterbeck/profil/spieler/413843","Bundesliga","Europe","Germany",2023,"SC Freiburg","-","Keven Schlotterbeck","Centre-Back",1997-04-28,27,"Germany","FC Augsburg","1.88","left","2018-07-01","SC Freiburg II",NA,6e+06
"2023","https://www.transfermarkt.com/koen-casteels/profil/spieler/108880","Bundesliga","Europe","Germany",2023,"VfL Wolfsburg","1","Koen Casteels","Goalkeeper",1992-06-25,32,"Belgium","Al-Qadsiah FC","1.97","left","2015-01-21","TSG 1899 Hoffenheim",NA,6e+06
"2023","https://www.transfermarkt.com/mahmoud-dahoud/profil/spieler/191422","Bundesliga","Europe","Germany",2023,"VfB Stuttgart","5","Mahmoud Dahoud","Central Midfield",1996-01-01,28,"Syria","Eintracht Frankfurt","1.78","right","2024-02-01","Brighton & Hove Albion",NA,6e+06
"2023","https://www.transfermarkt.com/max-finkgrafe/profil/spieler/810649","Bundesliga","Europe","Germany",2023,"1.FC Köln","35","Max Finkgräfe","Left-Back",2004-03-27,20,"Germany","1.FC Köln","1.83","left","2023-07-01","1.FC Köln U19",NA,6e+06
"2023","https://www.transfermarkt.com/mitchell-weiser/profil/spieler/119211","Bundesliga","Europe","Germany",2023,"SV Werder Bremen","8","Mitchell Weiser","Right-Back",1994-04-21,30,"Germany","SV Werder Bremen","1.77","right","2022-07-15","Bayer 04 Leverkusen",NA,6e+06
